REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_0118	1-pyrroline-5-carboxylate	cytoplasm	-0.88192	0.81109	1	0.57686	0	Seq_4815
s_0153	2-deoxy-D-ribose 5-phosphate	cytoplasm	-0.88333	0.81147	1	0.56689	0	Seq_3129
s_0260	3-phosphonato-D-glycerate(3-)	cytoplasm	-0.88696	0.81245	1	0.54121	0	Seq_1913,Seq_2885,Seq_4962,Seq_1662
s_1401	pyruvate	mitochondrion	-0.88696	0.81245	1	0.54121	0	Seq_4944,Seq_3401,Seq_5187,Seq_2067,Seq_3825,Seq_5498
s_0311	5-(methylsulfanyl)-2,3-dioxopentyl phosphate	cytoplasm	-0.89169	0.81372	1	0.50777	0	Seq_4897,Seq_1969,Seq_1024
s_3802	Mn(2+)	endoplasmic reticulum	-0.89475	0.81454	1	0.48613	0	Seq_2560,Seq_4988
s_0007	(2E)-3-(methoxycarbonyl)pent-2-enedioic acid	cytoplasm	-0.8951	0.81463	1	0.48364	0	Seq_4802
s_0009	(2R,3S)-3-isopropylmalate	cytoplasm	-0.8951	0.81463	1	0.48364	0	Seq_4802,Seq_4343
s_0217	3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate	cytoplasm	-0.8951	0.81463	1	0.48364	0	Seq_4802
s_1503	trans-aconitate	cytoplasm	-0.8951	0.81463	1	0.48364	0	Seq_4802
s_3909	Sulfur donor	cytoplasm	-0.8956	0.81477	1	0.48012	0	Seq_511
s_3910	ADP-5-ethyl-4-methylthiazole-2-carboxylate	cytoplasm	-0.8956	0.81477	1	0.48012	0	Seq_511
s_0427	anthranilate	cytoplasm	-0.89662	0.81504	1	0.4729	0	Seq_4247,Seq_4725,Seq_5389,Seq_1295
s_1187	N-(5-phospho-beta-D-ribosyl)anthranilate	cytoplasm	-0.89662	0.81504	1	0.4729	0	Seq_1771,Seq_4247
s_3880	Ca(2+)	cytoplasm	-0.89882	0.81563	1	0.45731	0	Seq_2498,Seq_988,Seq_2523
s_4199	Ca(2+)	extracellular	-0.89882	0.81563	1	0.45731	0	Seq_2523
s_4201	Cu2(+)	extracellular	-0.89882	0.81563	1	0.45731	0	Seq_2523
s_0591	deamido-NAD(+)	cytoplasm	-0.8998	0.81589	1	0.45042	0	Seq_2562,Seq_3910
s_1201	NAD	nucleus	-0.8998	0.81589	1	0.45042	0	Seq_1021,Seq_2562,Seq_3910,Seq_4130,Seq_2083,Seq_2497
s_1227	NMN	nucleus	-0.8998	0.81589	1	0.45042	0	Seq_3910
s_1552	urea	cytoplasm	-0.90033	0.81603	6	4.203	7.0468	Seq_5039,Seq_1676,Seq_5177,Seq_4807,Seq_2348,Seq_3636,Seq_5423,Seq_4252
s_0126	1D-myo-inositol 1-phosphate	cytoplasm	-0.9135	0.81951	2	2.227	2.7472	Seq_2063,Seq_4865
s_0419	ammonium	cytoplasm	-0.9141	0.81967	19	5.3218	6.3525	Seq_878,Seq_1203,Seq_5454,Seq_1544,Seq_5039,Seq_4516,Seq_3914,Seq_2549,Seq_1438,Seq_2889,Seq_934,Seq_1830,Seq_91,Seq_2193,Seq_3622,Seq_1192,Seq_2224,Seq_4377,Seq_950,Seq_1594,Seq_315,Seq_2901,Seq_4998,Seq_2985,Seq_3689,Seq_3858,Seq_1331,Seq_138,Seq_270,Seq_226,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_3300,Seq_1820,Seq_4084,Seq_5112,Seq_1872,Seq_3482,Seq_4254,Seq_2293
s_3991	carnosine	cytoplasm	-0.92849	0.82342	1	0.24752	0	Seq_5299
s_3992	anserine	cytoplasm	-0.92849	0.82342	1	0.24752	0	Seq_5299
s_0647	dTDP	cytoplasm	-0.93098	0.82407	1	0.22997	0	Seq_3210,Seq_3420
s_0713	fMet-tRNA(fMet)	mitochondrion	-0.93747	0.82574	1	0.18406	0	Seq_5462
s_1149	Met-tRNA(Met)	mitochondrion	-0.93747	0.82574	1	0.18406	0	Seq_5462,Seq_415
s_1547	UMP	mitochondrion	-0.9406	0.82654	1	0.16196	0	Seq_1339
s_1560	UTP	mitochondrion	-0.9406	0.82654	1	0.16196	0	Seq_1339
s_1222	nicotinic acid D-ribonucleotide	cytoplasm	-0.94277	0.8271	2	2.0804	2.3052	Seq_5449,Seq_3910,Seq_2091
s_1189	N-acetyl-alpha-D-glucosamine 1-phosphate	cytoplasm	-0.94996	0.82893	2	2.0445	5.5611	Seq_3518,Seq_1503
s_3989	G10526	endoplasmic reticulum	-0.95964	0.83138	1	0.027309	0	Seq_1196
s_3990	G00006	endoplasmic reticulum	-0.95964	0.83138	1	0.027309	0	Seq_1196
s_0123	1D-myo-inositol 1,3,4,5-tetrakisphosphate	nucleus	-0.96275	0.83216	1	0.0053474	0	Seq_5073
s_0124	1D-myo-inositol 1,4,5,6-tetrakisphosphate	nucleus	-0.96275	0.83216	1	0.0053474	0	Seq_5073
s_0125	1D-myo-inositol 1,4,5-trisphosphate	nucleus	-0.96275	0.83216	1	0.0053474	0	Seq_5073,Seq_4445
s_0568	D-glucose 6-phosphate	cytoplasm	-0.96806	0.83349	6	4.0065	5.7598	Seq_4162,Seq_4227,Seq_5049,Seq_4642,Seq_4865,Seq_2860,Seq_4700,Seq_5467,Seq_1160,Seq_4734
s_0314	5-amino-6-(D-ribitylamino)uracil	cytoplasm	-0.97298	0.83472	1	-0.067018	0	Seq_1337,Seq_3985
s_0328	6,7-dimethyl-8-(1-D-ribityl)lumazine	cytoplasm	-0.97298	0.83472	1	-0.067018	0	Seq_1337,Seq_3985
s_1520	trehalose	cytoplasm	-0.97299	0.83472	4	3.348	4.4935	Seq_4162,Seq_5049,Seq_3380,Seq_4700,Seq_2192,Seq_4945
s_3120	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-0.97577	0.83541	2	1.9153	4.3515	Seq_820,Seq_4857,Seq_5358
s_3124	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-0.97577	0.83541	2	1.9153	4.3515	Seq_820,Seq_4857,Seq_5358
s_3784	(sulfur carrier)-H	mitochondrion	-0.97776	0.8359	1	-0.10077	0	Seq_3999
s_3786	(sulfur carrier)-SH	mitochondrion	-0.97776	0.8359	1	-0.10077	0	Seq_3999
s_4132	acetoacetate	cytoplasm	-0.9795	0.83633	2	1.8966	3.765	Seq_1891,Seq_1686,Seq_3768
s_1553	urea	extracellular	-0.98426	0.83751	1	-0.14675	0	Seq_1676
s_4511	N,N'-diacetylchitobiose	cytoplasm	-0.98872	0.8386	1	-0.17832	0	Seq_2508,Seq_1063
s_0975	L-aspartate	mitochondrion	-0.99146	0.83927	1	-0.19768	0	Seq_985,Seq_3619,Seq_4666
s_0420	ammonium	extracellular	-0.9953	0.8402	1	-0.22482	0	Seq_2889,Seq_91,Seq_1594
s_3432	episterol	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3433	episteryl oleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3434	episteryl palmitoleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3435	fecosterol	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3436	fecosteryl oleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3437	fecosteryl palmitoleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3438	lanosterol	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3439	lanosteryl oleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3440	lanosteryl palmitoleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3441	ergosterol	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3442	ergosteryl oleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3443	ergosteryl palmitoleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3444	zymosterol	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3445	zymosteryl oleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3446	zymosteryl palmitoleate	endoplasmic reticulum membrane	-0.99791	0.84084	1	-0.24328	0	Seq_4218
s_3875	D-gluconate	cytoplasm	-1.0074	0.84313	1	-0.31038	0	Seq_4927
s_3894	G00003	endoplasmic reticulum	-1.0141	0.84473	1	-0.35754	0	Seq_77
s_3895	G00004	endoplasmic reticulum	-1.0141	0.84473	1	-0.35754	0	Seq_77
s_3818	S-adenosyl-L-methionine	nucleus	-1.0179	0.84565	1	-0.38486	0	Seq_2980,Seq_977
s_3819	L-lysine-[histone]	nucleus	-1.0179	0.84565	1	-0.38486	0	Seq_2980,Seq_977
s_3820	S-adenosyl-L-homocysteine	nucleus	-1.0179	0.84565	1	-0.38486	0	Seq_2980,Seq_977
s_3821	N6-methyl-L-lysine-[histone]	nucleus	-1.0179	0.84565	1	-0.38486	0	Seq_2980,Seq_977
s_2787	myristoyl-CoA	endoplasmic reticulum membrane	-1.0195	0.84602	2	1.6961	0.49331	Seq_1091,Seq_1101
s_3811	4a-Hydroxytetrahydrobiopterin	mitochondrion	-1.0253	0.84739	1	-0.43697	0	Seq_658
s_3812	Dihydrobiopterin	mitochondrion	-1.0253	0.84739	1	-0.43697	0	Seq_658
s_3011	triglyceride (1-16:0, 2-16:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3012	triglyceride (1-16:0, 2-18:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3013	triglyceride (1-16:1, 2-16:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3014	triglyceride (1-16:1, 2-18:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3015	triglyceride (1-18:0, 2-16:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3016	triglyceride (1-18:0, 2-18:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3017	triglyceride (1-18:1, 2-16:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3018	triglyceride (1-18:1, 2-18:1, 3-16:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3027	triglyceride (1-16:0, 2-16:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3028	triglyceride (1-16:0, 2-18:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3029	triglyceride (1-16:1, 2-16:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3030	triglyceride (1-16:1, 2-18:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3031	triglyceride (1-18:0, 2-16:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3032	triglyceride (1-18:0, 2-18:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3033	triglyceride (1-18:1, 2-16:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3034	triglyceride (1-18:1, 2-18:1, 3-18:0)	endoplasmic reticulum membrane	-1.0262	0.8476	2	1.6628	2.6957	Seq_4218,Seq_1107
s_3775	sodium	vacuole	-1.0307	0.84866	1	-0.47513	0	Seq_5444
s_3776	potassium	vacuole	-1.0307	0.84866	1	-0.47513	0	Seq_5444
s_3777	chloride	vacuole	-1.0307	0.84866	1	-0.47513	0	Seq_5444
s_0340	6-phospho-D-gluconate	cytoplasm	-1.043	0.85152	2	1.5788	2.6717	Seq_4019,Seq_533,Seq_4927
s_3584	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3585	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3586	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3587	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3588	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3589	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3590	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3591	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-1.0456	0.85213	2	1.5655	3.8568	Seq_4857,Seq_2159
s_3837	L-Methionine S-oxide	cytoplasm	-1.0548	0.85424	1	-0.64542	0	Seq_1139
s_1254	octanoyl-ACP	mitochondrion	-1.0578	0.85493	2	1.5044	3.5244	Seq_4101,Seq_4543,Seq_1076
s_3787	cholesterol	endoplasmic reticulum	-1.0605	0.85554	1	-0.68561	0	Seq_660
s_3788	cholesterol	endoplasmic reticulum membrane	-1.0605	0.85554	1	-0.68561	0	Seq_660
s_0367	acetoacetyl-CoA	cytoplasm	-1.0718	0.85809	1	-0.7657	0	Seq_3494,Seq_639,Seq_1686
s_4310	succinyl-CoA	cytoplasm	-1.0718	0.85809	1	-0.7657	0	Seq_1686
s_0030	(R)-pantoate	cytoplasm	-1.074	0.8586	1	-0.78159	0	Seq_865,Seq_782,Seq_1967,Seq_2433,Seq_4474,Seq_980
s_3853	R-S-Cysteinylglycine	cytoplasm	-1.076	0.85904	1	-0.79551	0	Seq_2838
s_3854	S-Substituted L-cysteine	cytoplasm	-1.076	0.85904	1	-0.79551	0	Seq_2838
s_0416	alpha-D-ribose 1-phosphate(2-)	mitochondrion	-1.083	0.86061	1	-0.8452	0	Seq_3604
s_0789	guanine	mitochondrion	-1.083	0.86061	1	-0.8452	0	Seq_3604
s_0792	guanosine	mitochondrion	-1.083	0.86061	1	-0.8452	0	Seq_3604
s_0843	hypoxanthine	cytoplasm	-1.083	0.86061	1	-0.8452	0	Seq_4628,Seq_3604,Seq_950
s_0856	inosine	cytoplasm	-1.083	0.86061	1	-0.8452	0	Seq_3604,Seq_950,Seq_908
s_0339	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-1.0846	0.86095	1	-0.85608	0	Seq_102
s_3096	CDP-diacylglycerol (1-16:0, 2-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3098	CDP-diacylglycerol (1-16:1, 2-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3100	CDP-diacylglycerol (1-18:0, 2-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3102	CDP-diacylglycerol (1-18:1, 2-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3104	CDP-diacylglycerol (1-16:0, 2-18:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3106	CDP-diacylglycerol (1-16:1, 2-18:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_2170,Seq_2428,Seq_1084
s_3241	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3243	cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3245	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3253	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3255	cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3257	cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3265	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3267	cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3269	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)	mitochondrial membrane	-1.0862	0.86131	1	-0.86768	0	Seq_1084,Seq_5514
s_3325	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3327	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3329	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3331	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3333	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3335	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3337	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3339	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	cell envelope	-1.0927	0.86275	1	-0.91374	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3343	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3345	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3347	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3349	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3351	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3353	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3355	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_3357	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	vacuolar membrane	-1.0927	0.86275	1	-0.91374	0	Seq_744
s_0993	L-glutamate	mitochondrion	-1.0953	0.8633	3	2.3312	3.7585	Seq_1802,Seq_584,Seq_4641,Seq_985,Seq_3825,Seq_3436,Seq_854,Seq_1772,Seq_4666,Seq_3038
s_4406	salicylate	cytoplasm	-1.1008	0.8645	2	1.2895	0.61394	Seq_3310,Seq_1558
s_3944	Apoprotein	mitochondrion	-1.1032	0.86503	1	-0.9877	0	Seq_4543
s_3945	Protein N6-(octanoyl)lysine	mitochondrion	-1.1032	0.86503	1	-0.9877	0	Seq_4543,Seq_1076
s_3946	Lipoyl-[acp]	mitochondrion	-1.1032	0.86503	1	-0.9877	0	Seq_4543,Seq_1076
s_3947	Protein N6-(lipoyl)lysine	mitochondrion	-1.1032	0.86503	1	-0.9877	0	Seq_4543,Seq_1076
s_1012	L-homocysteine	cytoplasm	-1.108	0.86607	1	-1.0218	0	Seq_3939,Seq_4816,Seq_1830,Seq_4460,Seq_3670,Seq_4737,Seq_2985
s_0197	3'-dephospho-CoA	cytoplasm	-1.1111	0.86673	2	1.2379	1.3505	Seq_1377,Seq_1412
s_0200	3'-dephospho-CoA	mitochondrion	-1.1111	0.86673	2	1.2379	1.3505	Seq_1377,Seq_1412
s_2975	phosphatidate (1-16:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2978	diglyceride (1-16:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2979	phosphatidate (1-16:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2980	diglyceride (1-16:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2981	phosphatidate (1-16:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2982	diglyceride (1-16:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2983	phosphatidate (1-16:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2984	diglyceride (1-16:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2985	phosphatidate (1-18:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2986	diglyceride (1-18:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2987	phosphatidate (1-18:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2988	diglyceride (1-18:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2989	phosphatidate (1-18:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2990	diglyceride (1-18:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2991	phosphatidate (1-18:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_2992	diglyceride (1-18:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3616	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3617	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3618	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3619	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3620	1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3621	1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3622	1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3623	1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3640	1-acyl-sn-glycerol 3-phosphate (16:0)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3641	1-monoglyceride (16:0)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3642	1-acyl-sn-glycerol 3-phosphate (16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3643	1-monoglyceride (16:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3644	1-acyl-sn-glycerol 3-phosphate (18:0)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3645	1-monoglyceride (18:0)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3646	1-acyl-sn-glycerol 3-phosphate (18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_3647	1-monoglyceride (18:1)	vacuolar membrane	-1.1144	0.86745	1	-1.067	0	Seq_4817
s_0343	7,8-dihydroneopterin	cytoplasm	-1.1151	0.8676	1	-1.0721	0	Seq_4312,Seq_1635
s_0346	7,8-dihydroneopterin 3'-triphosphate	cytoplasm	-1.1151	0.8676	1	-1.0721	0	Seq_1635,Seq_1812
s_2786	3-oxotetradecanoyl-CoA	endoplasmic reticulum membrane	-1.1172	0.86805	1	-1.0869	0	Seq_1205
s_2788	3-oxopalmitoyl-CoA	endoplasmic reticulum membrane	-1.1172	0.86805	1	-1.0869	0	Seq_1205
s_2790	3-oxooctadecanoyl-CoA	endoplasmic reticulum membrane	-1.1172	0.86805	1	-1.0869	0	Seq_1205,Seq_339
s_2792	3-oxoicosanoyl-CoA	endoplasmic reticulum membrane	-1.1172	0.86805	1	-1.0869	0	Seq_1205,Seq_339,Seq_4134
