REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_4306	3-dimethylallyl-4-hydroxyphenylpyruvate	cytoplasm	0.57466	0.28276	2	10.7672	1.9309	Seq_2313,Seq_2963
s_4307	3-Dimethylallyl-4-hydroxymandelic acid	cytoplasm	0.57466	0.28276	2	10.7672	1.9309	Seq_2313,Seq_2963
s_0282	4-hydroxy-2-oxoglutarate	cytoplasm	0.57121	0.28393	3	10.2896	8.0643	Seq_4704,Seq_2919,Seq_369
s_1538	UDP	cytoplasm	0.56809	0.28499	11	9.2599	6.3001	Seq_1193,Seq_4162,Seq_339,Seq_5049,Seq_894,Seq_2541,Seq_3713,Seq_684,Seq_2406,Seq_3420,Seq_819,Seq_5281,Seq_4700,Seq_891,Seq_1118,Seq_3940,Seq_5235,Seq_2270,Seq_3571
s_0349	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid	cytoplasm	0.55385	0.28984	3	10.2256	8.2695	Seq_4899,Seq_2417,Seq_1129
s_1265	oleoyl-CoA	peroxisome	0.52204	0.30082	8	9.3453	7.5848	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_2854	palmitoleoyl-CoA(4-)	peroxisome	0.52204	0.30082	8	9.3453	7.5848	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_0779	glyoxylate	cytoplasm	0.51246	0.30416	17	8.9702	6.064	Seq_1208,Seq_3693,Seq_1192,Seq_1577,Seq_718,Seq_1891,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_2919,Seq_369,Seq_4084,Seq_2236,Seq_3980,Seq_5091,Seq_3768,Seq_2293
s_0445	bicarbonate	cytoplasm	0.50898	0.30538	4	9.811	6.3687	Seq_5039,Seq_4242,Seq_182,Seq_1326,Seq_219,Seq_410,Seq_4803,Seq_5529,Seq_2261
s_0853	indole-3-acetate	cytoplasm	0.50658	0.30622	3	10.0512	9.9147	Seq_3997,Seq_5250,Seq_3858
s_4606	phylloquinol	cytoplasm	0.49967	0.30865	1	11.3385	0	Seq_2315
s_4607	phylloquinone	cytoplasm	0.49967	0.30865	1	11.3385	0	Seq_2315
s_1389	putrescine	cytoplasm	0.48936	0.31229	5	9.5556	7.6379	Seq_3680,Seq_3367,Seq_932,Seq_3882,Seq_2877,Seq_3636,Seq_5423,Seq_1077,Seq_4252
s_0688	FAD	mitochondrion	0.48437	0.31406	4	9.7325	4.5977	Seq_2282,Seq_1347,Seq_5314,Seq_165,Seq_5277
s_4154	O-phosphoethanolamine	extracellular	0.47278	0.31819	3	9.9265	8.7876	Seq_1981,Seq_2881,Seq_4900
s_0270	4-amino-5-hydroxymethyl-2-methylpyrimidine	cytoplasm	0.46402	0.32132	2	10.2698	6.6896	Seq_4183,Seq_2475
s_1489	thiamine	cytoplasm	0.45808	0.32345	3	9.8723	8.8815	Seq_4613,Seq_2102,Seq_260,Seq_3412,Seq_3919
s_1490	thiamine	extracellular	0.45808	0.32345	3	9.8723	8.8815	Seq_2102,Seq_260,Seq_3412,Seq_3919
s_1550	uracil	cytoplasm	0.45333	0.32515	4	9.6335	6.4998	Seq_1897,Seq_3773,Seq_4415,Seq_4142,Seq_4077,Seq_478,Seq_4998,Seq_2142,Seq_2089
s_0188	2-phospho-D-glyceric acid	cytoplasm	0.44582	0.32786	3	9.827	8.9599	Seq_4962,Seq_118,Seq_1662,Seq_1398,Seq_766
s_1318	phenylacetaldehyde	cytoplasm	0.43187	0.33292	9	9.092	6.4197	Seq_461,Seq_594,Seq_503,Seq_1427,Seq_3263,Seq_270,Seq_226,Seq_4456,Seq_4855,Seq_5413
s_4264	3,4-dihydroxymandelic acid	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4266	vanillylmandelic acid	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4471	L-Metanephrine	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4472	L-Normetanephrine	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4473	(R)-adrenaline	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4474	(R)-noradrenaline	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4506	3-methoxytyramine	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4579	2-hydroxy-17beta-estradiol	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4580	2-methoxy-17beta-estradiol	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4581	2-hydroxyestrone	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_4582	2-methoxyestrone	cytoplasm	0.41254	0.33997	1	10.7841	0	Seq_947
s_0182	2-oxoglutarate	mitochondrion	0.38242	0.35107	9	8.9872	6.9176	Seq_4931,Seq_885,Seq_3016,Seq_5119,Seq_584,Seq_4922,Seq_985,Seq_3825,Seq_2022,Seq_1869,Seq_1772,Seq_4432,Seq_4856,Seq_4414,Seq_4932,Seq_3410
s_0751	glutathione	extracellular	0.37451	0.35401	1	10.5421	0	Seq_2349,Seq_4610,Seq_4597
s_0755	glutathione disulfide	extracellular	0.37451	0.35401	1	10.5421	0	Seq_2349,Seq_4597
s_0026	(R)-lactate	extracellular	0.35645	0.36075	1	10.4272	0	Seq_325,Seq_2449
s_0064	(S)-lactate	extracellular	0.35645	0.36075	1	10.4272	0	Seq_325,Seq_2449
s_0065	(S)-lactate	mitochondrion	0.35645	0.36075	1	10.4272	0	Seq_325,Seq_2449
s_1400	pyruvate	extracellular	0.35645	0.36075	1	10.4272	0	Seq_325,Seq_2449
s_3126	sn-2-acyl-1-lysophosphatidylinositol (16:1)	endoplasmic reticulum membrane	0.33832	0.36756	1	10.3119	0	Seq_820
s_3127	sn-2-acyl-1-lysophosphatidylinositol (18:1)	endoplasmic reticulum membrane	0.33832	0.36756	1	10.3119	0	Seq_820
s_2884	butanoyl-CoA	peroxisome	0.33727	0.36796	5	9.1228	8.8239	Seq_73,Seq_4462,Seq_126,Seq_2351,Seq_2848,Seq_4716
s_2885	hexanoyl-CoA	peroxisome	0.33727	0.36796	5	9.1228	8.8239	Seq_73,Seq_4462,Seq_126,Seq_2351,Seq_2848,Seq_4716
s_1202	NAD	peroxisome	0.3302	0.37063	3	9.4004	7.4403	Seq_1274,Seq_3963,Seq_5003
s_0689	FADH2	cytoplasm	0.29255	0.38493	3	9.2615	5.0984	Seq_457,Seq_165,Seq_5071,Seq_572,Seq_5277
s_1037	L-proline	mitochondrion	0.29064	0.38566	1	10.0084	0	Seq_5314,Seq_2230
s_1520	trehalose	cytoplasm	0.27983	0.3898	4	9.08	7.4473	Seq_4162,Seq_5049,Seq_3380,Seq_4700,Seq_2192,Seq_4945
s_1156	myo-inositol 1,3,4,5,6-pentakisphosphate	cytoplasm	0.24815	0.40201	1	9.7381	0	Seq_2684,Seq_4056
s_1469	sulphite	cytoplasm	0.23269	0.408	4	8.9296	7.0335	Seq_926,Seq_5138,Seq_5004,Seq_1395,Seq_1209,Seq_1622,Seq_3300
s_4467	D-xylono-1,5-lactone	cytoplasm	0.18852	0.42523	2	9.0312	8.4412	Seq_2026,Seq_3104
s_4563	1,2-dihydronaphthalene-1,2-diol	cytoplasm	0.18852	0.42523	2	9.0312	8.4412	Seq_2026,Seq_3104
s_4564	naphthalene-1,2-diol	cytoplasm	0.18852	0.42523	2	9.0312	8.4412	Seq_2026,Seq_3104
s_4017	N-Acetyl-D-glucosamine	cytoplasm	0.17882	0.42904	4	8.7577	7.3848	Seq_5124,Seq_927,Seq_2508,Seq_1063,Seq_1743
s_0574	D-mannose 6-phosphate	cytoplasm	0.17746	0.42957	2	8.9814	8.5115	Seq_2411,Seq_1321,Seq_4642,Seq_1160
s_0725	fumarate	cytoplasm	0.17607	0.43012	4	8.7489	6.4056	Seq_1799,Seq_4706,Seq_5428,Seq_4963,Seq_165,Seq_3591,Seq_5277
s_0023	(R)-carnitine	mitochondrion	0.15955	0.43662	1	9.1743	0	Seq_2858,Seq_4174
s_0024	(R)-carnitine	peroxisome	0.15955	0.43662	1	9.1743	0	Seq_2858
s_1236	O-acetylcarnitine	mitochondrion	0.15955	0.43662	1	9.1743	0	Seq_2858,Seq_4174
s_1237	O-acetylcarnitine	peroxisome	0.15955	0.43662	1	9.1743	0	Seq_2858
s_1559	UTP	cytoplasm	0.13507	0.44628	3	8.6805	5.5807	Seq_5454,Seq_3460,Seq_1339,Seq_3518,Seq_894,Seq_5138,Seq_4468,Seq_3420,Seq_891
s_4019	Cu2(+)	cytoplasm	0.13244	0.44732	2	8.779	8.7978	Seq_652,Seq_2523
s_0510	chitosan	cell envelope	0.1147	0.45434	1	8.889	0	Seq_1839
s_3148	phosphatidylethanolamine (1-16:0, 2-16:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3150	phosphatidylethanolamine (1-16:1, 2-16:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3152	phosphatidylethanolamine (1-18:0, 2-16:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3154	phosphatidylethanolamine (1-18:1, 2-16:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3156	phosphatidylethanolamine (1-16:0, 2-18:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3158	phosphatidylethanolamine (1-16:1, 2-18:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3160	phosphatidylethanolamine (1-18:0, 2-18:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_3162	phosphatidylethanolamine (1-18:1, 2-18:1)	Golgi membrane	0.093586	0.46272	4	8.4858	7.732	Seq_2029,Seq_1981,Seq_2881,Seq_4900
s_0754	glutathione disulfide	cytoplasm	0.089785	0.46423	6	8.415	5.2454	Seq_4386,Seq_4777,Seq_3349,Seq_2349,Seq_2238,Seq_4841,Seq_4352,Seq_4597
s_1408	ribose-5-phosphate	cytoplasm	0.077319	0.46918	6	8.3826	5.6848	Seq_5193,Seq_953,Seq_3129,Seq_4415,Seq_2613,Seq_2860,Seq_356,Seq_90,Seq_4077,Seq_957,Seq_2675,Seq_478,Seq_4796
s_3942	8-oxo-dGTP	peroxisome	0.066851	0.47335	1	8.5845	0	Seq_387
s_3943	8-oxo-dGMP	peroxisome	0.066851	0.47335	1	8.5845	0	Seq_387
s_0678	erythro-4-hydroxy-L-glutamic acid	mitochondrion	0.063446	0.47471	2	8.4688	4.7595	Seq_1802,Seq_985
s_0545	cytosine	cytoplasm	0.055282	0.47796	2	8.4321	9.2884	Seq_2544,Seq_1825,Seq_4998
s_4276	L-xylo-3-hexulose	cytoplasm	0.038668	0.48458	2	8.3574	5.8602	Seq_2272,Seq_2552
s_1396	pyridoxine	cytoplasm	0.038369	0.4847	4	8.3097	4.9275	Seq_1544,Seq_3717,Seq_1825,Seq_5045
s_1274	oxaloacetate	peroxisome	0.027247	0.48913	3	8.2826	7.0605	Seq_1274,Seq_4704,Seq_3526
s_0176	2-oxoadipic acid	cytoplasm	0.0056952	0.49773	2	8.2092	3.6666	Seq_3845,Seq_4947,Seq_650,Seq_4856
s_0600	decanoate	peroxisome	-0.00030192	0.50012	4	8.1863	8.6918	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_1253	octanoate	peroxisome	-0.00030192	0.50012	4	8.1863	8.6918	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_1298	palmitoleate	peroxisome	-0.00030192	0.50012	4	8.1863	8.6918	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_0063	(S)-lactate	cytoplasm	-0.0065163	0.5026	3	8.1581	3.6639	Seq_325,Seq_3982,Seq_5269,Seq_2449
s_0157	2-hexaprenyl-6-methoxyphenol	mitochondrion	-0.0085124	0.5034	1	8.105	0	Seq_899,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_4208,Seq_5200,Seq_3875,Seq_845
s_0214	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid	mitochondrion	-0.0085124	0.5034	1	8.105	0	Seq_899,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_4208,Seq_5200,Seq_3875,Seq_845
s_0551	D-erythrose 4-phosphate	cytoplasm	-0.02889	0.51152	5	8.081	6.993	Seq_953,Seq_4899,Seq_2417,Seq_4943,Seq_772,Seq_4796
s_1427	sedoheptulose 7-phosphate	cytoplasm	-0.02889	0.51152	5	8.081	6.993	Seq_953,Seq_1807,Seq_1778,Seq_772,Seq_4796,Seq_4965
s_1070	laurate	peroxisome	-0.037022	0.51477	6	8.0849	6.8485	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1166	myristate	peroxisome	-0.037022	0.51477	6	8.0849	6.8485	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1291	palmitate	peroxisome	-0.037022	0.51477	6	8.0849	6.8485	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1451	stearate	peroxisome	-0.037022	0.51477	6	8.0849	6.8485	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_2855	oleate	peroxisome	-0.037022	0.51477	6	8.0849	6.8485	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_3181	phosphatidylethanolamine (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3185	phosphatidylethanolamine (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3187	phosphatidylethanolamine (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3189	phosphatidylethanolamine (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3191	phosphatidylethanolamine (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3193	phosphatidylethanolamine (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3195	phosphatidylethanolamine (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3197	phosphatidylethanolamine (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-0.039304	0.51568	4	8.0619	8.0863	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_0986	L-gamma-glutamyl phosphate	cytoplasm	-0.042519	0.51696	1	7.8886	0	Seq_1948,Seq_3045
s_0524	citrate	mitochondrion	-0.050644	0.5202	4	8.0257	8.055	Seq_3508,Seq_2022,Seq_3526,Seq_194,Seq_5163
s_0690	FADH2	mitochondrion	-0.055677	0.5222	3	7.9767	3.6346	Seq_457,Seq_1347,Seq_5314,Seq_165,Seq_5277
s_0816	hexacosanoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1065	laurate	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1073	lauroyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1161	myristate	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1176	myristoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1260	oleate	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237,Seq_1883
s_1262	oleoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1449	stearate	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1454	stearoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_1479	tetracosanoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_2877	palmitoleoyl-CoA(4-)	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_2878	icosanoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_2880	docosanoyl-CoA	cytoplasm	-0.067026	0.52672	2	7.8822	2.782	Seq_200,Seq_3237
s_0025	(R)-lactate	cytoplasm	-0.070146	0.52796	2	7.8682	3.6189	Seq_325,Seq_3851,Seq_5258,Seq_2449
s_3805	Mannitol	cytoplasm	-0.08752	0.53487	1	7.6022	0	Seq_5357,Seq_2923
s_3765	N-Acetyl-D-glucosaminyldiphosphodolichol	endoplasmic reticulum	-0.087757	0.53497	1	7.6007	0	Seq_4690,Seq_2762,Seq_3291
s_3766	UDP	endoplasmic reticulum	-0.087757	0.53497	1	7.6007	0	Seq_4690,Seq_2762,Seq_3989
s_3767	N,N'-Chitobiosyldiphosphodolichol	endoplasmic reticulum	-0.087757	0.53497	1	7.6007	0	Seq_4690,Seq_2762
s_1239	O-phosphoethanolamine	cytoplasm	-0.096308	0.53836	4	7.88	8.2604	Seq_4521,Seq_479,Seq_1981,Seq_1221,Seq_2881,Seq_4900
s_0565	D-glucose	extracellular	-0.12282	0.54888	8	7.8934	6.1916	Seq_2050,Seq_847,Seq_1650,Seq_3380,Seq_1183,Seq_3213,Seq_3283,Seq_163,Seq_4936,Seq_4945,Seq_1463
s_0161	2-hydroxyhexadecanal	endoplasmic reticulum	-0.13735	0.55462	1	7.2852	0	Seq_4125
s_0825	hexadecanal	endoplasmic reticulum	-0.13735	0.55462	1	7.2852	0	Seq_4125
s_1240	O-phosphoethanolamine	endoplasmic reticulum	-0.13735	0.55462	1	7.2852	0	Seq_4125
s_1554	urea-1-carboxylic acid	cytoplasm	-0.1404	0.55583	1	7.2658	0	Seq_5039
s_1413	S-adenosyl-L-homocysteine	cytoplasm	-0.14056	0.55589	2	7.5516	4.5715	Seq_942,Seq_3939,Seq_4802,Seq_2443,Seq_3421,Seq_2325,Seq_829,Seq_4737,Seq_3842,Seq_2076,Seq_5299,Seq_947
s_4632	D-erythrulose	cytoplasm	-0.14789	0.55878	1	7.2181	0	Seq_3725,Seq_2923
s_4634	D-erythrulose 4-phosphate	cytoplasm	-0.14789	0.55878	1	7.2181	0	Seq_3725
s_1422	S-methyl-5-thio-alpha-D-ribose 1-phosphate	cytoplasm	-0.15358	0.56103	1	7.1819	0	Seq_4511,Seq_3026
s_1423	S-methyl-5-thio-D-ribulose 1-phosphate	cytoplasm	-0.15358	0.56103	1	7.1819	0	Seq_1024,Seq_3026
s_0981	L-cysteine	cytoplasm	-0.15611	0.56203	8	7.8185	8.1333	Seq_878,Seq_21,Seq_1646,Seq_837,Seq_3670,Seq_4814,Seq_2985,Seq_2838,Seq_3785,Seq_4610,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0442	beta-D-fructose 2,6-bisphosphate	cytoplasm	-0.15814	0.56283	2	7.4726	2.3907	Seq_2038,Seq_4589,Seq_4229,Seq_5421
s_4246	acetone	cytoplasm	-0.15901	0.56317	1	7.1474	0	Seq_3341
s_4500	propan-2-ol	cytoplasm	-0.15901	0.56317	1	7.1474	0	Seq_3341
s_4479	sarcosine	cytoplasm	-0.15903	0.56318	2	7.4686	10.651	Seq_2145,Seq_374,Seq_3053
s_0685	ethyl acetate	cytoplasm	-0.16181	0.56427	1	7.1295	0	Seq_687
s_0927	isoamyl acetate	cytoplasm	-0.16181	0.56427	1	7.1295	0	Seq_687
s_0935	isobutyl acetate	cytoplasm	-0.16181	0.56427	1	7.1295	0	Seq_687
s_1461	succinic semialdehyde	cytoplasm	-0.16236	0.56449	5	7.7012	7.1626	Seq_3659,Seq_3452,Seq_4029,Seq_4154,Seq_3632,Seq_5218
s_0357	9H-xanthine	cytoplasm	-0.17311	0.56872	1	7.0576	0	Seq_1438,Seq_1872
s_0207	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate	cytoplasm	-0.17451	0.56927	1	7.0487	0	Seq_535,Seq_4334
s_1011	L-histidinol phosphate	cytoplasm	-0.17451	0.56927	1	7.0487	0	Seq_1633,Seq_535
s_1394	pyridoxamine	cytoplasm	-0.19446	0.57709	2	7.3093	2.0211	Seq_1544,Seq_3717
s_1395	pyridoxamine 5'-phosphate	cytoplasm	-0.19446	0.57709	2	7.3093	2.0211	Seq_1544,Seq_3717
s_1398	pyridoxine 5'-phosphate	cytoplasm	-0.19446	0.57709	2	7.3093	2.0211	Seq_1544,Seq_3717
s_0557	D-fructose 6-phosphate	cytoplasm	-0.20741	0.58216	12	7.7904	5.7362	Seq_953,Seq_4227,Seq_2411,Seq_4642,Seq_1807,Seq_2038,Seq_4589,Seq_2814,Seq_772,Seq_2122,Seq_4229,Seq_5421,Seq_1160,Seq_1820,Seq_4796,Seq_4965
s_1254	octanoyl-ACP	mitochondrion	-0.20953	0.58298	1	6.8259	0	Seq_4101,Seq_4543,Seq_1076
s_2778	trans-but-2-enoyl-ACP	mitochondrion	-0.20953	0.58298	1	6.8259	0	Seq_4101
s_2779	trans-hex-2-enoyl-ACP	mitochondrion	-0.20953	0.58298	1	6.8259	0	Seq_4101
s_2780	trans-oct-2-enoyl-ACP	mitochondrion	-0.20953	0.58298	1	6.8259	0	Seq_4101
s_0293	4-methyl-5-(2-phosphonooxyethyl)thiazole	cytoplasm	-0.21296	0.58432	1	6.8041	0	Seq_1380
s_0310	5-(2-hydroxyethyl)-4-methylthiazole	cytoplasm	-0.21296	0.58432	1	6.8041	0	Seq_1380
s_1497	TMP	cytoplasm	-0.21296	0.58432	1	6.8041	0	Seq_1380,Seq_260
s_0766	glycerol	extracellular	-0.21313	0.58439	1	6.803	0	Seq_847,Seq_281
s_0420	ammonium	extracellular	-0.23046	0.59113	1	6.6927	0	Seq_2889,Seq_91,Seq_1594
s_0204	3-(4-hydroxyphenyl)pyruvate	cytoplasm	-0.23475	0.5928	4	7.4383	6.5559	Seq_1354,Seq_4947,Seq_3641,Seq_1308
s_0208	3-aminopropanal	cytoplasm	-0.24755	0.59776	5	7.4588	6.4507	Seq_2030,Seq_3263,Seq_5250,Seq_270,Seq_226
s_1552	urea	cytoplasm	-0.25158	0.59932	6	7.5264	7.3801	Seq_5039,Seq_1676,Seq_5177,Seq_4807,Seq_2348,Seq_3636,Seq_5423,Seq_4252
s_0286	4-hydroxybenzoate	cytoplasm	-0.2531	0.5999	1	6.5487	0	Seq_311,Seq_1925
s_1230	nonaprenyl 4-hydroxybenzoate	cytoplasm	-0.2531	0.5999	1	6.5487	0	Seq_311,Seq_1925
s_1231	nonaprenyl diphosphate	cytoplasm	-0.2531	0.5999	1	6.5487	0	Seq_311,Seq_1925
s_0773	glycogen	cytoplasm	-0.26779	0.60557	4	7.3329	2.9017	Seq_2541,Seq_819,Seq_952,Seq_188
s_0841	hydrogen sulfide	cytoplasm	-0.26948	0.60622	2	6.972	11.3532	Seq_926,Seq_5004,Seq_3670,Seq_2985
s_3806	4-hydroxy-4-methyl-2-oxoglutarate	cytoplasm	-0.27116	0.60687	1	6.4337	0	Seq_617
s_0567	D-glucose 1-phosphate	cytoplasm	-0.27303	0.60759	4	7.3162	5.1393	Seq_3460,Seq_4468,Seq_2860,Seq_952
s_0953	L-2-aminoadipate	cytoplasm	-0.28859	0.61355	3	7.1173	3.2091	Seq_1672,Seq_3845,Seq_2013,Seq_4947,Seq_650
s_4009	hydrogen cyanide	mitochondrion	-0.30209	0.61871	1	6.2369	0	Seq_510,Seq_5066
s_4010	thiosulfate	mitochondrion	-0.30209	0.61871	1	6.2369	0	Seq_510,Seq_5066
s_4011	sulphite	mitochondrion	-0.30209	0.61871	1	6.2369	0	Seq_510,Seq_5066
s_4012	thiocyanate	mitochondrion	-0.30209	0.61871	1	6.2369	0	Seq_510,Seq_5066
s_0372	acetyl-ACP	mitochondrion	-0.30678	0.62049	1	6.2071	0	Seq_59,Seq_1734,Seq_3635
s_0465	carboxyacetyl-ACP	mitochondrion	-0.30678	0.62049	1	6.2071	0	Seq_59,Seq_1734,Seq_3635
s_1845	ACP1	mitochondrion	-0.30678	0.62049	1	6.2071	0	Seq_59,Seq_1734,Seq_4543,Seq_3635
s_0983	L-cysteinylglycine	cytoplasm	-0.31936	0.62528	2	6.7478	9.3102	Seq_1071,Seq_4136,Seq_2838,Seq_4414
s_3779	D-fructose	vacuole	-0.3329	0.63039	1	6.0409	0	Seq_4006
s_3780	D-galactose	vacuole	-0.3329	0.63039	1	6.0409	0	Seq_4006
s_3218	glycerol 3-phosphate	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2428,Seq_2714
s_3521	diglyceride (1-16:0, 2-16:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_3522	diglyceride (1-16:1, 2-16:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_3523	diglyceride (1-18:0, 2-16:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_3524	diglyceride (1-18:1, 2-16:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_3525	diglyceride (1-16:0, 2-18:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_3526	diglyceride (1-16:1, 2-18:1)	mitochondrial membrane	-0.3456	0.63518	1	5.9601	0	Seq_2714
s_0714	FMN	cytoplasm	-0.34624	0.63542	4	7.0827	6.8757	Seq_1339,Seq_2282,Seq_4779,Seq_260,Seq_165,Seq_1952,Seq_5277
s_0958	L-allothreonine	cytoplasm	-0.34785	0.63602	2	6.6197	3.4026	Seq_288,Seq_2272,Seq_4744,Seq_4282
s_0721	formaldehyde	cytoplasm	-0.35893	0.64018	5	7.1419	7.4262	Seq_594,Seq_270,Seq_226,Seq_2145,Seq_374,Seq_3053
s_1286	palmitate	cytoplasm	-0.36511	0.64249	3	6.835	2.6758	Seq_200,Seq_3237,Seq_3115
s_1302	palmitoyl-CoA	cytoplasm	-0.36511	0.64249	3	6.835	2.6758	Seq_200,Seq_3237,Seq_3115
s_1227	NMN	nucleus	-0.36889	0.64389	1	5.8119	0	Seq_3910
s_2771	butanoyl-ACP	mitochondrion	-0.3708	0.64461	2	6.5165	0.43753	Seq_4101,Seq_59,Seq_1734,Seq_3635
